Wall time,Step,Value
1624449122.83161,100,0.8085877299308777
1624449222.420309,200,1.0041276216506958
1624449322.053739,300,1.003678798675537
1624449421.560873,400,1.0049532651901245
1624449521.862729,500,0.9969910979270935
1624449621.343431,600,1.00521981716156
1624449720.824039,700,1.0052207708358765
1624449820.295704,800,1.0053114891052246
1624449919.775502,900,1.0052295923233032
1624450019.269305,1000,1.0050872564315796
1624450119.420661,1100,0.998489260673523
1624450218.939161,1200,1.0048372745513916
1624450318.455274,1300,1.0048654079437256
1624450417.934109,1400,1.0052359104156494
1624450517.431251,1500,1.0050543546676636
1624450616.918584,1600,1.005152702331543
1624450716.611785,1700,1.0030773878097534
1624450817.090547,1800,0.9952360391616821
1624450918.1969,1900,0.9890569448471069
1624451018.28052,2000,0.9991653561592102
1624451118.290051,2100,0.9999037981033325
1624451217.71707,2200,1.0057636499404907
1624451317.248298,2300,1.0047099590301514
1624451416.714783,2400,1.0053633451461792
1624451516.110026,2500,1.0060856342315674
1624451615.612618,2600,1.0049971342086792
1624451715.614417,2700,1.0000258684158325
1624451815.080333,2800,1.0053260326385498
1624451914.457209,2900,1.0062719583511353
1624452013.862087,3000,1.005984902381897
1624452113.693825,3100,1.0016847848892212
1624452212.979955,3200,1.0071908235549927
1624452313.121159,3300,0.9985905289649963
1624452412.578295,3400,1.0054574012756348
1624452512.017782,3500,1.005637764930725
1624452611.389251,3600,1.0063254833221436
1624452710.861654,3700,1.0053024291992188
1624452810.19149,3800,1.0067473649978638
1624452909.559612,3900,1.006359577178955
1624453009.07114,4000,1.0049082040786743
1624453108.863007,4100,1.0020852088928223
1624453208.330619,4200,1.0053529739379883
1624453307.773544,4300,1.0056016445159912
1624453407.222154,4400,1.0055465698242188
1624453506.768481,4500,1.004555344581604
1624453606.132161,4600,1.0064038038253784
1624453705.609098,4700,1.0052580833435059
1624453805.08282,4800,1.0052909851074219
1624453906.366409,4900,0.9873258471488953
1624454006.597623,5000,0.9976938962936401
1624454106.884487,5100,0.9971398711204529
1624454207.834744,5200,0.990586519241333
1624454307.320941,5300,1.0051649808883667
1624454406.837986,5400,1.004852533340454
1624454506.415873,5500,1.0042390823364258
1624454605.802512,5600,1.006171703338623
1624454705.306685,5700,1.0049833059310913
1624454804.815255,5800,1.004938006401062
1624454904.294226,5900,1.00523841381073
1624455003.857886,6000,1.0043824911117554
1624455103.656564,6100,1.002017855644226
1624455203.09421,6200,1.0056540966033936
1624455302.588221,6300,1.005085825920105
1624455402.044179,6400,1.0054701566696167
1624455501.594077,6500,1.0045217275619507
1624455601.056649,6600,1.0054032802581787
1624455700.435882,6700,1.0062487125396729
1624455799.962967,6800,1.0047491788864136
1624455899.394925,6900,1.0057135820388794
1624455998.977478,7000,1.004190444946289
1624456098.816903,7100,1.0016087293624878
