Wall time,Step,Value
1624467767.032941,18800,0.007170170079916716
1624467866.583177,18900,0.006647920701652765
1624467966.078776,19000,0.003431637305766344
1624468065.966688,19100,0.0035475220065563917
1624468165.51763,19200,0.002650341484695673
1624468265.081632,19300,0.003858460346236825
1624468364.644552,19400,0.005516261328011751
1624468464.284731,19500,0.0039809164591133595
1624468563.944859,19600,0.003156589809805155
1624468663.792262,19700,0.003563384059816599
1624468763.321237,19800,0.002709287218749523
1624468862.804466,19900,0.003219706006348133
1624468962.338669,20000,0.003111127531155944
1624469062.168436,20100,0.002377433003857732
1624469161.659226,20200,0.0032565253786742687
1624469261.152675,20300,0.002804860472679138
1624469360.620605,20400,0.003160441992804408
1624469460.213646,20500,0.003100562607869506
1624469559.70793,20600,0.0076732393354177475
1624469660.11244,20700,0.0025675641372799873
1624469759.633066,20800,0.0030289962887763977
1624469859.141072,20900,0.00235099159181118
1624469958.71243,21000,0.0028259672690182924
1624470058.773509,21100,0.0022236607037484646
1624470158.418856,21200,0.002029112307354808
1624470258.008806,21300,0.004492182284593582
1624470357.545574,21400,0.0027152900584042072
1624470457.083453,21500,0.0023120141122490168
1624470556.560315,21600,0.004721119534224272
1624470655.985661,21700,0.002222146140411496
1624470755.490489,21800,0.003899224102497101
1624470855.040942,21900,0.0027207694947719574
1624470954.616281,22000,0.0031328864861279726
1624471054.664858,22100,0.00192363525275141
1624471154.218185,22200,0.0020323977805674076
1624471253.72256,22300,0.003264457220211625
1624471353.318611,22400,0.0017083168495446444
1624471452.904349,22500,0.0018538219155743718
1624471552.458426,22600,0.0020314983557909727
1624471651.965113,22700,0.0020760134793817997
1624471751.42677,22800,0.0025159413926303387
1624471850.910406,22900,0.0015506447525694966
1624471950.484409,23000,0.0026828711852431297
1624472050.283859,23100,0.0021852138452231884
1624472149.783997,23200,0.001856143237091601
1624472249.157633,23300,0.0019089099951088428
1624472348.632927,23400,0.0024045524187386036
1624472448.224288,23500,0.0016008014790713787
1624472547.705015,23600,0.0032065347768366337
1624472647.186663,23700,0.0023078126832842827
1624472746.666333,23800,0.004375184420496225
1624472846.076015,23900,0.0016986522823572159
1624472945.759315,24000,0.002656487748026848
1624473046.82695,24100,0.004311395343393087
1624473146.318858,24200,0.002472592517733574
1624473245.750332,24300,0.002416968811303377
1624473345.31354,24400,0.0017530480399727821
1624473450.30397,24500,0.001905183307826519
1624473549.580589,24600,0.0015697949565947056
1624473649.093243,24700,0.0014873383333906531
1624473748.4817,24800,0.0015523062320426106
1624473847.921011,24900,0.0016465993830934167
1624473947.267859,25000,0.0016092044534161687
