Wall time,Step,Value
1624449122.834433,100,0.266052782535553
1624449222.422088,200,0.1631149798631668
1624449322.055522,300,0.1584520936012268
1624449421.563338,400,0.1538051962852478
1624449521.864973,500,0.15671080350875854
1624449621.345201,600,0.1320965439081192
1624449720.826181,700,0.09291111677885056
1624449820.297409,800,0.10970049351453781
1624449919.777237,900,0.11370445787906647
1624450019.271531,1000,0.10727249085903168
1624450119.422409,1100,0.11799021065235138
1624450218.940962,1200,0.142720028758049
1624450318.457775,1300,0.11454679071903229
1624450417.935898,1400,0.13467319309711456
1624450517.433049,1500,0.09488382935523987
1624450616.92081,1600,0.09565805643796921
1624450716.613632,1700,0.07547736167907715
1624450817.092362,1800,0.10358840227127075
1624450918.198976,1900,0.11263134330511093
1624451018.282705,2000,0.10904563218355179
1624451118.291776,2100,0.10339484363794327
1624451217.71934,2200,0.09553230553865433
1624451317.250039,2300,0.09544474631547928
1624451416.71652,2400,0.09195134788751602
1624451516.112885,2500,0.08988024294376373
1624451615.614419,2600,0.09181952476501465
1624451715.616207,2700,0.09319141507148743
1624451815.083575,2800,0.10809042304754257
1624451914.459158,2900,0.13535241782665253
1624452013.864114,3000,0.0985880121588707
1624452113.696068,3100,0.06508932262659073
1624452212.981717,3200,0.07532040774822235
1624452313.122893,3300,0.08350540697574615
1624452412.580591,3400,0.0906737819314003
1624452512.01997,3500,0.08610174804925919
1624452611.390973,3600,0.07330679893493652
1624452710.863809,3700,0.07383392006158829
1624452810.193222,3800,0.07964388281106949
1624452909.561404,3900,0.06678716093301773
1624453009.073707,4000,0.09020424634218216
1624453108.864759,4100,0.07221193611621857
1624453208.332371,4200,0.06993603706359863
1624453307.776,4300,0.08137709647417068
1624453407.224193,4400,0.07847084850072861
1624453506.770633,4500,0.07317398488521576
1624453606.134262,4600,0.06817536056041718
1624453705.610864,4700,0.07171322405338287
1624453805.084552,4800,0.07996872067451477
1624453906.368605,4900,0.0731142982840538
1624454006.599414,5000,0.06838225573301315
1624454106.886569,5100,0.09788062423467636
1624454207.836839,5200,0.07021711021661758
1624454307.322668,5300,0.07551940530538559
1624454406.840173,5400,0.07150732725858688
1624454506.418008,5500,0.07899196445941925
1624454605.804289,5600,0.06563510745763779
1624454705.308889,5700,0.07327152788639069
1624454804.817468,5800,0.11359704285860062
1624454904.296385,5900,0.07352640479803085
1624455003.86021,6000,0.07064249366521835
1624455103.658657,6100,0.06963086873292923
1624455203.095919,6200,0.07171875238418579
1624455302.589887,6300,0.07169238477945328
1624455402.046263,6400,0.06700758635997772
1624455501.595878,6500,0.04419373720884323
1624455601.058374,6600,0.0767635777592659
1624455700.438056,6700,0.07354887574911118
1624455799.964717,6800,0.09021547436714172
1624455899.396696,6900,0.08232398331165314
1624455998.979556,7000,0.06878683716058731
1624456098.818751,7100,0.08576419204473495
1624456199.014511,7200,0.08753611892461777
1624456298.435652,7300,0.054669834673404694
1624456398.126486,7400,0.06314148008823395
1624456497.748974,7500,0.0682644471526146
1624456597.205101,7600,0.0660332515835762
1624456696.771145,7700,0.06752777099609375
1624456798.300251,7800,0.06801669299602509
1624456897.821526,7900,0.06558822095394135
1624456997.364922,8000,0.06921479851007462
1624457097.201333,8100,0.05404894798994064
1624457196.773136,8200,0.06113431602716446
1624457296.259813,8300,0.05920657515525818
1624457395.902346,8400,0.05800659954547882
1624457495.370159,8500,0.05328616872429848
1624457594.885955,8600,0.0640682727098465
1624457694.373892,8700,0.07907728105783463
1624457793.838997,8800,0.06971697509288788
1624457893.38801,8900,0.05358745530247688
1624457993.70599,9000,0.058420825749635696
1624458094.129123,9100,0.07347099483013153
1624458193.562804,9200,0.05896592140197754
1624458293.142419,9300,0.06024172902107239
1624458392.676883,9400,0.044936273247003555
1624458492.675074,9500,0.05953890085220337
1624458592.713556,9600,0.041305139660835266
1624458692.201517,9700,0.06447337567806244
1624458791.633829,9800,0.050666313618421555
1624458891.138836,9900,0.045442141592502594
1624458990.647254,10000,0.045050133019685745
1624459091.763,10100,0.05218449980020523
1624459193.256686,10200,0.051467712968587875
1624459292.861403,10300,0.05162155628204346
1624459392.554351,10400,0.05732566863298416
1624459493.395318,10500,0.10069146007299423
1624459592.878709,10600,0.08437056839466095
1624459692.333285,10700,0.06627208739519119
1624459791.843546,10800,0.08576278388500214
1624459891.381607,10900,0.05192044749855995
1624459990.901116,11000,0.06032104417681694
1624460090.769343,11100,0.04056452587246895
1624460190.275609,11200,0.060506291687488556
1624460289.750547,11300,0.046577319502830505
1624460389.239157,11400,0.05632549896836281
